Sender ID,Date,Message
-1001878765214,2025-02-06 03:54:05+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-02-05 05:53:22+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-02-05 05:53:17+00:00,"Guys i am live now


https://www.youtube.com/live/-egVXthYjYM?si=nxyoYBW6mb2Yk4H-

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-02-05 03:10:42+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-02-04 15:35:32+00:00,"BAS BTC NE GAME KIA🌚

BUT ANALYSIS IS 💯"
-1001878765214,2025-02-04 14:12:06+00:00,"185 PIPS🤑🤑

GUYS I REALLY enjoyed today's stream 🎃"
-1001878765214,2025-02-04 12:34:42+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-02-04 12:34:34+00:00,"Guys i am live now

https://www.youtube.com/live/Fi_gSuHKw1k?si=H1_aYBjQJrlHAlyc


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-02-04 05:46:16+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-02-04 05:46:11+00:00,"Guys i am live now

https://www.youtube.com/live/Ya0pKIR58Pw?si=p6fytRAHr7qenji-


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-02-04 05:21:29+00:00,"**GOLD**

**BUY SETUP** - **__Entry Zone __**-$2,810 - $2,812 (Order Block Retest)

** Confirmation** - Look for long upper wicks or bearish engulfing candles at resistance.🧨💸💸"
-1001878765214,2025-02-04 04:03:38+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-02-03 12:44:03+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-02-03 12:43:58+00:00,"Guys i am live now

https://www.youtube.com/live/HteaFKAYORc?si=D_B5ejv8DOzqWTIe


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-02-03 05:31:58+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-02-03 05:31:50+00:00,"Guys i am live now

https://www.youtube.com/live/NvACCtAffeQ?si=xl5-Rxcr4pY54jgh


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-02-03 05:24:50+00:00,"**GOLD**

**SELL - Entr**y - Sell at 2,788 - 2,792

**Confirmation **- Look for long upper wicks or bearish engulfing candles at resistance. if price fails to break 2,792 multiple times, sellers could take control.🧨💸💸"
-1001878765214,2025-02-03 03:14:06+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-02-02 11:51:30+00:00,"Dekhlo guys. JYAKE

https://youtube.com/shorts/3EtakcCuGeQ?si=rIXUa3qZqghSwWX3"
-1001878765214,2025-02-01 04:33:09+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-31 12:40:55+00:00,Let's end the week with some profit 🤑
-1001878765214,2025-01-31 12:40:40+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-31 12:40:35+00:00,"Guys i am live now

https://www.youtube.com/live/-WCJoPlznr0?si=XYgPct0pEYS9NmrB


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-31 10:37:55+00:00,90 PIPS 🤑🤑
-1001878765214,2025-01-31 09:33:43+00:00,"GUYS 82 PIPS 🤑🤑

BooK partially"
-1001878765214,2025-01-31 08:25:18+00:00,"KEEP HOLDING GUYS😴

57 PIPS🤑🤑"
-1001878765214,2025-01-31 06:01:28+00:00,GUYS GOLD SELL SETUP AVOID FOR THE MOMENT
-1001878765214,2025-01-31 05:46:35+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-31 05:46:30+00:00,"Guys i am live now


https://www.youtube.com/live/HMQapOMAVkw?si=TsmeMKoRVhEXbwq-

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-31 05:21:03+00:00,"**GOLD**

**SELL** - 2800 Look for long upper wicks or bearish engulfing candles at resistance.

 
**BUY** - 2771.704 , Look for long upper wicks or bearish engulfing candles at resistance.🧨💸💸"
-1001878765214,2025-01-31 02:32:01+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-30 14:54:20+00:00,CLOSE HUA 🥲
-1001878765214,2025-01-30 12:47:28+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-30 12:47:21+00:00,"Guys i am live now

https://www.youtube.com/live/EQha52ApMEQ?si=GqiMD8hfYy3N0u0Z


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-30 08:23:23+00:00,"15 PIPS 🤑🤑

GO FOR RISK FREE"
-1001878765214,2025-01-30 08:19:28+00:00,"GUYS

 **US OIL** 11 PIPS 🤑🤑"
-1001878765214,2025-01-30 05:48:50+00:00,AA JAO LETS START THE GAME 🧨💸💸
-1001878765214,2025-01-30 05:48:40+00:00,"Guys i am live now

https://www.youtube.com/live/I85K9JxsXt8?si=sYpF7tbBKwCApnAg


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-30 01:11:43+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-29 14:39:00+00:00,"CLOSING WITH 91 PIPS🤑🤑


NOT BAD , BETTER THAN THE LOSSES🎃"
-1001878765214,2025-01-29 12:39:45+00:00,Let's end the day with some profit 💵
-1001878765214,2025-01-29 12:39:27+00:00,AA JAO GUYS🧨💸💸
-1001878765214,2025-01-29 12:39:21+00:00,"Guys i am live now

https://www.youtube.com/live/jGvaS0dLqOA?si=MdO2EJZ-jR7x0bDq



Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-29 09:02:43+00:00,
-1001878765214,2025-01-29 09:02:43+00:00,"GUYS  VIP GROUP ✅

**US OIL** SELL TRADE

53** PIPS** RUNNING  🧿🧿
  
 WHY ARE YOU WAITING  😱

 JOIN  VIP GROUP NOW🔥🔥

Open ACCOUNT IN 💛EXNESS   💰


Exness Account Opening Link 👇👇

https://one.exnesstrack.net/a/0t1gol1gpe


Send me on Screenshot on WhatsApp 🚀👇👇

https://api-wa.co/YvWSLt

And GET VIP GROUP ACCESS 🔥🔥

ITS FREE TO JOIN GUYS😈"
-1001878765214,2025-01-29 05:57:14+00:00,Let's GRAB SOME MORE PIPS 🤑
-1001878765214,2025-01-29 05:56:30+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-29 05:56:24+00:00,"Guys i am live now

https://www.youtube.com/live/RN6lYGTSM2M?si=pMkMvVbwWT4k_475


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-29 05:54:14+00:00,"**GOLD**

**SELL** - WAIT FOR RE- TEST.🧨💸💸"
-1001878765214,2025-01-29 03:16:17+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-28 18:33:43+00:00,"TP HIT GUYS 

129 PIPS🤑🤑

Patience, guys, patience🎃🎃

GOOD NIGHT TATA BYE BYE😴😴"
-1001878765214,2025-01-28 17:59:57+00:00,"GUYS **GOLD** 

**__110 PIPS__****__🤑__****__🤑__**

17 PIPS REMAIN TO COMPLETE TARGET🐊"
-1001878765214,2025-01-28 15:11:29+00:00,
-1001878765214,2025-01-28 15:11:29+00:00,
-1001878765214,2025-01-28 15:11:29+00:00,"342 PIPS🤑🤑

COPY WALE BHAIYYA KAL BHI AANA 🎃🎃"
-1001878765214,2025-01-28 12:38:46+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-28 12:38:36+00:00,"Guys i am live now


https://www.youtube.com/live/uYpBYGFhSS8?si=3V9VE2J0P0ciVSen

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-28 08:29:06+00:00,
-1001878765214,2025-01-28 08:29:05+00:00,"129 PIPS🤑🤑

NOT BAD 

BAKI US OIL HOLD KARO AARAM SE 🎃🎃

MILTE HAIN SHAM KO"
-1001878765214,2025-01-28 05:38:45+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-28 05:38:34+00:00,"Guys i am live now

https://www.youtube.com/live/-NUGndUv3m0?si=c2s39I8uAjd2s4Wg


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-28 04:24:39+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-27 15:05:51+00:00,"NOT BAD 

100 PIPS🤑🤑

TATA BYE BYE"
-1001878765214,2025-01-27 12:30:29+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-27 12:30:23+00:00,"Guys i am live now

https://www.youtube.com/live/dCJy1-bPyGc?si=csJ1UQKASI6c83uX


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-27 12:24:11+00:00,GOLD ON LEVEL GUYS 🤑
-1001878765214,2025-01-27 12:07:02+00:00,"**GOLD**

**BUY - Entry** - Look for a retracement into the 2,760–2,762 zone for long positions.

**Confirmation -** Wait for bullish candlestick patterns (e.g., engulfing or pin bar) in the retracement zone.🧨💸💸"
-1001878765214,2025-01-27 08:27:39+00:00,"41 PIPS

BOOK 50% GUYS"
-1001878765214,2025-01-27 08:20:45+00:00,"GUYS 

AGAIN 35 PIPS 🤑🤑

Make it RISK FREE"
-1001878765214,2025-01-27 08:15:53+00:00,"BTC

BUY - 25 PIPS🤑🤑

MAKE IT RISK FREE"
-1001878765214,2025-01-27 05:53:00+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-27 05:52:55+00:00,"Guys i am live now


https://www.youtube.com/live/SmW5VTBi2AI?si=_GSmu7Xxhcq4-H8a

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-27 05:47:41+00:00,"BOOM 💥

19 PIPS🤑🤑

MAKE IT RISK FREE"
-1001878765214,2025-01-27 05:43:59+00:00,"TRADE WITH COFFEE☕️

**GOLD**

BUY - Entry - Long near 2752-2754 if strong rejection candles form with increasing volume.

**Confirmation** - Wait for a bullish volume spike and a break of minor bearish structure.🧨💸💸"
-1001878765214,2025-01-27 02:39:19+00:00,"GOOD MORNING GUYS ❤️‍🔥❤️‍🔥

I HOPE THIS WEEK  Also BECOME PROFITABLE  🧨💸💸"
-1001878765214,2025-01-26 07:21:09+00:00,
-1001878765214,2025-01-25 05:10:39+00:00,"GUYS  JISNE BHI ISS WALE TRADE ME **PROFIT LIYA THA **

COMMENTS ME BATAO GUYS 🤑🤑


https://youtube.com/shorts/TvU1Qs5Ig6A?si=XQdJ5V2ktucm5HTB"
-1001878765214,2025-01-25 03:04:14+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-24 15:23:35+00:00,
-1001878765214,2025-01-24 15:23:35+00:00,"WEEKEND FINISH 🎃

HAVE A GREAT WEEKEND GUYS"
-1001878765214,2025-01-24 12:44:51+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-24 12:44:46+00:00,"Guys i am live now

https://www.youtube.com/live/6fmjcyU_ETY?si=Gn5iAw9V-LVH3Qvt


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-24 09:34:07+00:00,"68 PIPS 🤑🤑

Almost target, done 🎃"
-1001878765214,2025-01-24 08:06:18+00:00,"18 PIPS 

MAKE IT RISK FREE"
-1001878765214,2025-01-24 05:45:17+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-24 05:45:12+00:00,"Guys i am live now

https://www.youtube.com/live/RibQ02t9xyg?si=IVEfADkPtlE52OXc


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-24 03:15:58+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-23 14:47:56+00:00,
-1001878765214,2025-01-23 14:47:56+00:00,"499 PIPS🤑🤑


THATS HOW WE TRADE GUYS 🎃🎃"
-1001878765214,2025-01-23 13:03:26+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-23 13:03:21+00:00,"Guys i am live now


https://www.youtube.com/live/BQSaUzjLpUI?si=MjAL_lOdnDX0fs8g

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-23 12:38:09+00:00,Guys stream at 6 :30pm
-1001878765214,2025-01-23 09:01:02+00:00,"**US OIL**

52 PIPS 

BOOK 50 % GUYS"
-1001878765214,2025-01-23 08:07:05+00:00,"**US OIL **

17 PIPS 🤑🤑

 MAKE IT RISK FREE"
-1001878765214,2025-01-23 05:42:06+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-23 05:41:59+00:00,"Guys i am live now

https://www.youtube.com/live/w4PcO3h-p7c?si=b3yBCBdccrUHd9_1


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-23 05:26:27+00:00,"TRADE WITH COFFEE☕️

WAIT FOR RE- TEST.🧨💸💸"
-1001878765214,2025-01-23 03:21:40+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-22 15:02:44+00:00,
-1001878765214,2025-01-22 15:02:44+00:00,"END-UP WITH **342 PIPS****🤑****🤑**

🎃🎃"
-1001878765214,2025-01-22 12:34:47+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-22 12:34:37+00:00,"Guys i am live now

https://www.youtube.com/live/968L_BkdGzY?si=6p_Xdkjn7RzHsjEQ


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-22 07:16:06+00:00,"15O PIPS 🤑🤑

AAB YE MAT SOCHNA KI BUY KA TRADE HOLD KARLETE TO 🌚"
-1001878765214,2025-01-22 05:20:58+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-22 05:20:54+00:00,"Guys i am live now

https://www.youtube.com/live/QMzlb3lqHnA?si=vzeTGGB7Lmpmq0zv


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-22 03:45:50+00:00,"**Confirmation** - Bearish rejection patterns (e.g., exhaustion wicks, bearish engulfing)."
-1001878765214,2025-01-22 03:45:18+00:00,"TRADE WITH COFFEE☕️

ENTRY ON RE-TEST🧨💸💸"
-1001878765214,2025-01-22 02:40:01+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-21 14:38:59+00:00,"🎃 **BTC**

JUST A LEVEL GUYS 

SELLING MATLAB SELLING🎃"
-1001878765214,2025-01-21 12:40:47+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-21 12:40:42+00:00,"Guys i am live now

https://www.youtube.com/live/GyWVlQNhW5w?si=7bpTMdUKsK1IiINw


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-21 11:19:22+00:00,"GUYS BTC TARGET DONE 🎃

220 PIPS🤑🤑"
-1001878765214,2025-01-21 05:34:07+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-21 05:34:00+00:00,"Guys i am live now


https://www.youtube.com/live/L-7ry_541AM?si=dYQsOImS1jaqkXYz

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-21 04:57:36+00:00,"**GOLD**

**Confirmation** -  Look for bullish rejection patterns (e.g., pin bar, bullish engulfing) at the Reversal Zone for long trade. 🧨💸💸"
-1001878765214,2025-01-21 02:47:47+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-20 12:32:43+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-20 12:32:38+00:00,"Guys i am live now

https://www.youtube.com/live/nD2vbAeDDCE?si=_MG_e3KH0ShysL2R


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-20 08:56:32+00:00,2 MIN SILENCE FOR US GUYS 🎃
-1001878765214,2025-01-20 05:46:47+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-20 05:46:40+00:00,"Guys i am live now


https://www.youtube.com/live/IHgbYtblaRE?si=BUWbogEBddLRSHqA

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-20 05:30:27+00:00,"GOLD RANGING IN 9 PIPS ZONE 😂

ABHI NICHE AAYEGA CTC KAR DENGE"
-1001878765214,2025-01-20 04:47:50+00:00,GOLD ON LEVEL WAIT FOR confirmation candles
-1001878765214,2025-01-20 04:03:01+00:00,"**__TRADE WITH COFFEE☕️__**

**GOLD SELL**

**Confirmation** - Bearish candlestick patterns like a bearish engulfing or long rejection wicks, High volume rejection indicates strong selling pressure.🧨💸💸"
-1001878765214,2025-01-20 03:06:19+00:00,"GOOD MORNING GUYS ❤️‍🔥❤️‍🔥

I HOPE THIS WEEK  Also BECOME PROFITABLE  🧨💸💸"
-1001878765214,2025-01-17 12:30:16+00:00,"AA JAO GUYS 🧨💸💸

Let's end the week 🤑"
-1001878765214,2025-01-17 12:29:57+00:00,"Guys i am live now
https://www.youtube.com/live/bnTM9M1oMjw?si=Cz6hx-ST0j1eIecl



Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-17 08:52:32+00:00,"GUYS 

BTC SELL -28 PIPS 

MAKE IT RISK FREE"
-1001878765214,2025-01-17 05:58:29+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-17 05:58:24+00:00,"Guys i am live now

https://www.youtube.com/live/PoR8DSqpzQU?si=49ss7GLjTdUl5hlC


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-17 04:40:32+00:00,"TRADE WITH COFFEE☕️


**Confirmation**-Look for bearish price action (e.g., bearish engulfing or pin bar) with high volume.🧨💸💸"
-1001878765214,2025-01-17 03:57:12+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-16 14:49:13+00:00,
-1001878765214,2025-01-16 14:49:13+00:00,CLOSING WITH 151 PIPS🎃
-1001878765214,2025-01-16 12:44:27+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-16 12:44:22+00:00,"Guys i am live now

https://www.youtube.com/live/MF58SLLiHC8?si=Zj5xwYa9g6qQEcYk


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-16 08:36:36+00:00,"On 15 PIPS, TRY TO MAKE IT RISK FREE🤝"
-1001878765214,2025-01-16 08:33:26+00:00,GUYS CAN ENTER IN THE GOld from here🤑
-1001878765214,2025-01-16 08:15:44+00:00,"**guys gold**

**WAIT** FOR** Confirmation** - Watch for rejection candlestick patterns (e.g., pin bar, bearish engulfing) with higher volume near the supply zone."
-1001878765214,2025-01-16 05:38:17+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-16 05:38:11+00:00,"Guys i am live now

https://www.youtube.com/live/SKAJrTZNK-Y?si=NBjz4t1ibFY9srzi


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-16 05:36:06+00:00,gold sell guys
-1001878765214,2025-01-16 05:20:32+00:00,"GUYS TRADE WITH COFFEE☕️

**USOIL**

**Confirmation**- Look for a bullish candlestick pattern (e.g-hammer or bullish engulfing) forming near the demand zone,78.400 - 78.200 coupled with increasing volume.🧨💸💸"
-1001878765214,2025-01-16 04:40:16+00:00,"Like Kardo GUYS TAB TAK 

Trade with coffee ☕️ update karta hoon

https://youtube.com/shorts/iV6f_yStNi8?si=xkJsKxY4jK6Eq7nw"
-1001878765214,2025-01-16 04:35:38+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-15 14:43:38+00:00,"just a level GUYS


NEED TO increase patience level GUYS 🎃🎃"
-1001878765214,2025-01-15 14:25:53+00:00,guys us oil 16 pips make it risk free
-1001878765214,2025-01-15 12:56:43+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-15 12:56:38+00:00,"Guys i am live now

https://www.youtube.com/live/omKitfp5fLc?si=-JdSnR8rlPMMuY_u


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-15 05:56:00+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-15 05:55:54+00:00,"Guys i am live now


https://www.youtube.com/live/1KFTJA7BRy8?si=IXlCadUlQZ5m-FOE

Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-15 05:53:11+00:00,**GUYS GOLD ON LEVEL**
-1001878765214,2025-01-15 04:33:06+00:00,"**__GUYS__** **TRADE WITH COFFEE**☕️

Wait for a bearish engulfing candle or a rejection wick at $2,679-$2,680.🧨💸💸"
-1001878765214,2025-01-15 03:33:54+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-14 14:32:35+00:00,
-1001878765214,2025-01-14 14:32:35+00:00,"GOLD, NE TO PANI BHI NAHI MANGA🎃🎃

**316 PIPS****🤑****🤑**"
-1001878765214,2025-01-14 12:43:37+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-14 12:43:32+00:00,"Guys i am live now

https://www.youtube.com/live/kntMszXkwlE?si=SZQqdLppc6cPN9P5


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-14 12:33:40+00:00,"Like Share thok do guys

Tab tak live start karta hoon

https://youtu.be/Wj8tjk2Vi-4?si=UGKZeAYBRJuRXJzd"
-1001878765214,2025-01-14 09:47:56+00:00,"23 PIPS 🤑🤑🤑

MAKE IT RISK FREE🎃🎃"
-1001878765214,2025-01-14 09:44:16+00:00,"GUYS GOLD 

ON LEVEL 2665👍"
-1001878765214,2025-01-14 08:13:17+00:00,"33 PIPS 

CHECK FOR 70 % BOOK AREA🎃"
-1001878765214,2025-01-14 08:11:33+00:00,"USOIL

28 PIPS 🤑🤑"
-1001878765214,2025-01-14 07:48:07+00:00,"**USOIL**

14 PIPS🤑 

MAKE IT RISK FREE GUYS👍"
-1001878765214,2025-01-14 05:48:57+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-14 05:48:51+00:00,"Guys i am live now

https://www.youtube.com/live/lqS0w3Z-z_k?si=_SupxL_3JBZ-2XP7


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-14 02:58:08+00:00,GOOD MORNING GUYS 🧨💸💸
-1001878765214,2025-01-13 15:00:26+00:00,
-1001878765214,2025-01-13 15:00:26+00:00,"ALSO GUYS BTC VIP GROUP TRADE 

CHECK **270 PIPS DONE** 🤑🤑

FULL RALLY CAPTURED🎃🎃

Don't wait, guys, join fast VIP group💯"
-1001878765214,2025-01-13 14:53:37+00:00,
-1001878765214,2025-01-13 14:53:37+00:00,"GUYS  VIP GROUP ✅

**USOIL** BUY TRADE

**34** **PIPS** RUNNING  🧿🧿
  
 WHY ARE YOU WAITING  😱

 JOIN  VIP GROUP NOW🔥🔥

Open ACCOUNT IN 💛EXNESS   💰


Exness Account Opening Link 👇👇

https://one.exnesstrack.net/a/0t1gol1gpe


Send me on Screenshot on WhatsApp 🚀👇👇

https://api-wa.co/YvWSLt

And GET VIP GROUP ACCESS 🔥🔥

ITS FREE TO JOIN GUYS😈"
-1001878765214,2025-01-13 14:40:25+00:00,"DAY CLOSING WITH **237 PIPS****🤑****🤑****🤑**

`TATA BYE BYE GUYS🎃🎃`"
-1001878765214,2025-01-13 12:35:00+00:00,AA JAO GUYS 🧨💸💸
-1001878765214,2025-01-13 12:34:54+00:00,"Guys i am live now

https://www.youtube.com/live/lyFhWfO6xAQ?si=c5Y7l2qHqZOM38em


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-13 07:54:51+00:00,
-1001878765214,2025-01-13 07:54:51+00:00,"VERY GOOD MORNING STREAM🤑🤑

KEEP HOLDING GUYS🎃"
-1001878765214,2025-01-13 05:34:52+00:00,AA JAO GUYS. 🧨💸💸
-1001878765214,2025-01-13 05:34:40+00:00,"Guys i am live now

https://www.youtube.com/live/AuaU0hUJg9U?si=OTRqHP-lUNDhNjvm


Exness 🟨 
Get Less Spread Upto 0.16 = https://one.exnesstrack.net/a/0t1gol1gpe


Join now 🤩🤩🤩👆👆👆"
-1001878765214,2025-01-13 05:34:00+00:00,"23 PIPS

Previous Low KO BREAK KAREGA SIDHA PATAL ME 🎃"
-1001878765214,2025-01-13 05:15:42+00:00,**15 PIPS**🤑🤑
-1001878765214,2025-01-13 05:00:47+00:00,"12 PIPS 

CAN MAKE IT RISK FREE👍"
-1001878765214,2025-01-13 04:50:12+00:00,"Guys, if you get rejection at 2686.50, you can deploy micro lot their as well🤝"
-1001878765214,2025-01-13 04:42:02+00:00,"**GUYS TRADE WITH COFFEE☕️**

Wait for retracement into the zone 

Look for bearish confirmation like rejection candles.🧨💸💸"
-1001878765214,2025-01-13 02:29:40+00:00,"GOOD MORNING GUYS ❤️‍🔥❤️‍🔥

I HOPE THIS WEEK  Also BECOME PROFITABLE  🧨💸💸"
-1001878765214,2025-01-10 14:03:32+00:00,VOLATILE HAIN BHAI BOHOT😂
-1001878765214,2025-01-10 14:01:18+00:00,"GUYS 

SELL WITH RED CANDLE🎃🎃"
-1001878765214,2025-01-10 13:57:55+00:00,
